h0,h1,h2,h3,h4
-3.1990177030611835,-0.7313686927434949,0.35935305741053036,-4.009914581320742,-1.8732282870373578
-3.193309824637459,-0.7455718418475,0.3590604414076792,-3.9740586789482224,-1.8698114848199976
-3.170883184452665,-0.7888086958546772,0.38106235661527954,-3.918901067743234,-1.8654951837074802
-3.159325561940149,-0.8106239120749703,0.408219762679913,-3.872241624247417,-1.8839312167297702
-3.1288789677623803,-0.862467727082682,0.43546840825426236,-3.8032741466726363,-1.9111281213021136
-3.1000698865515335,-0.8833850621660972,0.44266670325982727,-3.7018768325359814,-1.9235092682186659
-3.0914083628509994,-0.9235185915336152,0.45850072579499784,-3.607875168772585,-1.943151645470336
-3.088961638657703,-0.9567053795302228,0.46357298116152695,-3.5346929111957,-1.9570080701839045
-3.0518104823570904,-0.9848862657652548,0.4948199424264164,-3.4437659793696596,-1.9699358537215765
-3.047071985284352,-1.0162805367580237,0.5235465606100685,-3.365103888883923,-1.9813010721025097
-3.018841637252818,-1.0308361343566013,0.5414094330784108,-3.3015767244155434,-1.984440772299754
-2.9975134778872023,-1.0264320804272025,0.5675965170307671,-3.2619233808865085,-1.9788448474915985
-3.0074823895767833,-1.0086918733798917,0.5687466343056274,-3.2282619329248594,-1.992374398469534
-3.0059060024598874,-0.9953738721201255,0.5602448994927783,-3.22809697103165,-1.992641029828457
-3.038408816426263,-0.9888770232000644,0.5927454504031275,-3.2473516960706243,-2.0235545408856517
-3.043494436586867,-0.957110251382084,0.6138520576403738,-3.2873737617359486,-2.0022399286124677
-3.075856749992118,-0.9026567487566222,0.6014711436001903,-3.335988252413428,-2.015277219775977
-3.1149180490525663,-0.8637480912065436,0.5747661277915761,-3.4131697423579292,-1.9991984874744548
-3.1546918654081653,-0.8294913559975198,0.5770015486850341,-3.4927935972534003,-1.9664515369953621
-3.18551237295385,-0.7847137438639549,0.5720021529987874,-3.5666224964097726,-1.970581073518168
-3.228474180167868,-0.7461348418314792,0.5431142533747201,-3.6665295391718726,-1.958382629752341
-3.2362229639506603,-0.7099060958057397,0.5181074079700526,-3.762696469224009,-1.9630694806160587
-3.2681408955711735,-0.6664036186991098,0.4826061430746814,-3.852971379849353,-1.939739450549589
-3.280696846409215,-0.6293675057951588,0.46937847123979454,-3.9435828366765064,-1.9049739609545884
-3.2961834648290815,-0.5961370374987448,0.4414714541305067,-4.019029012034721,-1.8892273052988577
-3.297823533720974,-0.5645862660600429,0.4162279328485297,-4.100710999088141,-1.8698683523759507
